"id","inclinacion_peligrosa"
1533,0.111917748493996
1536,0.505733639074295
1540,0.263440885352618
1541,0.118412723184819
1558,0.0729161146641462
1560,0.0624543855503624
1564,0.614127662753442
1570,0.453294535502994
1573,0.453294535502994
1576,0.199250492465968
1577,0.502991296153243
1580,0.157927860672738
1582,0.227772491446909
1587,0.346601477424703
1589,0.708370286135025
1590,0.473160538694267
1591,0.287044162478554
1598,0.158931782849177
1599,0.0363223590627837
1602,0.229486472916419
1607,0.245024934559496
1610,0.346601477424703
1611,0.060732971537755
1617,0.0725249640462503
1618,0.084382849007745
1621,0.274136695223867
1630,0.18101413893588
1633,0.021488428379548
1639,0.295200153593997
1642,0.170894402024112
1644,0.436143962303573
1646,0.443670472315751
1647,0.040715689423384
1648,0.250598565619802
1650,0.233919558132944
1651,0.417765653530202
1652,0.539658024545379
1653,0.0587866837297153
1654,0.0587866837297153
1656,0.266771459226036
1657,0.495780353325857
1658,0.357953748051873
1666,0.229486472916419
1668,0.0587866837297153
1669,0.18101413893588
1673,0.0164896195688703
1674,0.238536720540545
1676,0.400589431569855
1678,0.143335260465524
1680,0.123830241471062
1684,0.111006772631247
1688,0.175987541790147
1693,0.453294535502994
1696,0.305591128748674
1700,0.675533858111475
1706,0.456579398329321
1708,0.27939690867006
1721,0.254721542547929
1724,0.404451633314467
1726,0.181947863087993
1728,0.551797248843666
1729,0.300276871411068
1731,0.256589895618919
1733,0.215751734845833
1735,0.411453397485696
1737,0.589029778889243
1740,0.24543611373404
1742,0.188276711400451
1747,0.120517998616265
1749,0.24667420225069
1750,0.0829714519791867
1756,0.533512594886493
1760,0.158871209415486
1764,0.21415655327826
1765,0.00992326617876586
1772,0.0577301833551179
1776,0.486132314280832
1778,0.279978861913058
1779,0.160135679700436
1780,0.208392969608525
1782,0.222788532118749
1786,0.155890310288084
1791,0.0743662414257798
1795,0.183439801135088
1797,0.21163955099837
1799,0.120770614175824
1801,0.140478030744372
1804,0.359738550078851
1807,0.274136695223867
1812,0.0737198112492838
1820,0.298699270223297
1826,0.28129028751599
1834,0.569402325388258
1836,0.387016212244346
1838,0.00856367139139685
1839,0.645102753301109
1848,0.520505058422962
1853,0.520505058422962
1863,0.0385710258574289
1865,0.432786324640294
1870,0.421985972113763
1872,0.608672972898168
1878,0.45277153019973
1882,0.274832272521167
1886,0.335170231956255
1892,0.304074959839304
1899,0.215751734845833
1902,0.569402325388258
1905,0.569402325388258
1911,0.23054254424383
1913,0.602436912806294
1921,0.111006772631247
1924,0.212131087916835
1925,0.336810128497928
1934,0.145225409280569
1940,0.495834570955201
1943,0.0359631688487458
1945,0.287656473435853
1960,0.500845340386202
1962,0.490928173603925
1963,0.0538021784530546
1964,0.511082636248868
1965,0.708942447296744
1970,0.694002183468551
1971,0.673403476459358
1972,0.0538021784530546
1976,0.303974733561198
1979,0.417394412246258
1982,0.641663730490468
1984,0.502991296153243
1992,0.64385044558631
1993,0.708942447296744
1996,0.0742757524899238
2001,0.559384194437914
2013,0.682039857532546
2014,0.641663730490468
2015,0.330127748026949
2017,0.641663730490468
2020,0.0197153957539483
2027,0.0169141300644029
2028,0.0723629847716178
2030,0.330127748026949
2032,0.0723629847716178
2039,0.0142407454296552
2044,0.649024552590872
2049,0.675533858111475
2053,0.196565871611961
2057,0.0187534268799732
2059,0.143889830788106
2061,0.267796831172124
2067,0.104479864099317
2068,0.470399912991272
2070,0.398866671549796
2075,0.330160007858044
2091,0.64230743889709
2093,0.27679911958012
2095,0.498045963108687
2096,0.64230743889709
2100,0.33192532358965
2107,0.0626317553242568
2109,0.144665419713811
2111,0.0987658477512569
2112,0.26659329371944
2113,0.361467070776009
2124,0.0379497619071462
2128,0.16437511972407
2129,0.276350549686395
2134,0.278484326395899
2141,0.51171232030139
2150,0.283503542073346
2157,0.419894999867361
2158,0.647547985847355
2166,0.196565871611961
2176,0.613983971528766
2183,0.502991296153243
2186,0.0363223590627837
2191,0.370023912046701
2195,0.0723629847716178
2197,0.175987541790147
2199,0.417394412246258
2203,0.468165956211864
2206,0.51232537982014
2209,0.419592704604089
2210,0.466641522137225
2215,0.134543508102669
2216,0.0145616718250042
2220,0.26659329371944
2222,0.0379497619071462
2224,0.406308271809659
2226,0.345792666153831
2227,0.502991296153243
2232,0.374105530191744
2233,0.736033856384617
2236,0.720575325649775
2240,0.643060733524209
2247,0.661282538218947
2250,0.0103272674170572
2255,0.405386756623555
2264,0.502991296153243
2265,0.498045963108687
2278,0.658043082229859
2283,0.399772347526078
2286,0.456467190729725
2287,0.547756001978347
2288,0.0788083210707963
2291,0.658043082229859
2292,0.717290847742588
2293,0.27679911958012
2294,0.417394412246258
2296,0.634741521454308
2298,0.630788047108858
2301,0.40924905868806
2306,0.0652649729750887
2326,0.694002183468551
2336,0.64385044558631
2341,0.383107083047158
2342,0.303388301338184
2343,0.264101103588451
2346,0.38547579537205
2349,0.419894999867361
2356,0.0379497619071462
2358,0.670337631604512
2372,0.128822186886817
2373,0.364296543580653
2374,0.458513521662983
2375,0.026597674161718
2386,0.502991296153243
2388,0.405386756623555
2391,0.442361866761743
2393,0.390153036204987
2396,0.657288152437139
2398,0.630788047108858
2399,0.254500757788954
2400,0.150499361161708
2404,0.278484326395899
2407,0.026597674161718
2408,0.294408106740264
2414,0.455470008331828
2423,0.0600409678879152
2424,0.263020023062406
2430,0.419894999867361
2431,0.175658171327558
2432,0.26659329371944
2451,0.231525835346393
2452,0.0379497619071462
2458,0.643225796283499
2462,0.234146453313135
2464,0.285274325717464
2473,0.661740788933833
2476,0.630788047108858
2477,0.597830082452217
2484,0.310649569442841
2490,0.0729571925279795
2494,0.148741470030187
2495,0.717290847742588
2497,0.488569055213882
2503,0.0244800334212756
2507,0.215751734845833
2513,0.302774901764158
2519,0.33192532358965
2521,0.45420751202251
2522,0.383142266250016
2527,0.0729571925279795
2534,0.474209483250964
2535,0.469498547652454
2540,0.203755596683046
2546,0.422152588766398
2548,0.135152281579633
2549,0.400783877277838
2556,0.399461372800215
2558,0.718006493903324
2562,0.185439919990589
2565,0.341359278628476
2568,0.518403244960918
2573,0.682636120266095
2581,0.264101103588451
2582,0.595994367149978
2583,0.178585537360625
2586,0.0439153733444774
2590,0.424015146013304
2594,0.458453597403739
2596,0.466641522137225
2597,0.405386756623555
2599,0.517461903330264
2600,0.423610735912439
2608,0.31910038935527
2609,0.502991296153243
2610,0.155869272285576
2611,0.257364441688397
2614,0.0265484359134896
2624,0.177865258672051
2626,0.298362977986483
2627,0.227772491446909
2629,0.558594574010628
2630,0.0729161146641462
2632,0.417394412246258
2635,0.158931782849177
2644,0.0723629847716178
2649,0.0797363006885179
2650,0.641663730490468
2652,0.500845340386202
2658,0.0303151308134014
2659,0.641663730490468
2662,0.0797363006885179
2664,0.0797363006885179
2675,0.492562918498792
2679,0.428285513884497
2687,0.0892015678202387
2693,0.238127082072703
2695,0.0940106941298025
2700,0.355872538474731
2703,0.116807029911637
2712,0.445373497578686
2715,0.454825466962632
2729,0.254500757788954
2730,0.682228943407971
2732,0.0244800334212756
2734,0.221794897485023
2737,0.0363223590627837
2739,0.64230743889709
2741,0.657288152437139
2742,0.139846025269411
2748,0.0363223590627837
2750,0.652148152379278
2751,0.458259767849614
2754,0.516141150247148
2755,0.383142266250016
2756,0.453294535502994
2757,0.158931782849177
2765,0.0244827341806399
2769,0.499970873352952
2781,0.0672131389490043
2798,0.189217080872083
2802,0.0600409678879152
2804,0.203755596683046
2805,0.682564548962799
2806,0.1631323494615
2810,0.4201480094176
2814,0.199250492465968
2818,0.141034766505402
2821,0.151117723852435
2831,0.681283978429127
2837,0.20190155816322
2838,0.530648685326768
2842,0.254500757788954
2843,0.708190337420883
2847,0.453221200663574
2853,0.662393458549683
2857,0.0244800334212756
2859,0.0998270680852063
2862,0.0852545917265147
2868,0.424015146013304
2875,0.502991296153243
2879,0.245956322383144
2900,0.231525835346393
2901,0.4201480094176
2903,0.221794897485023
2904,0.141034766505402
2911,0.434769098835343
2912,0.307749886459803
2915,0.303700774865968
2916,0.351427020953166
2917,0.532015807731929
2921,0.289292452615166
2925,0.116308104479427
2926,0.295628837172667
2932,0.330127748026949
2933,0.215751734845833
2936,0.708190337420883
2939,0.687524071159627
2940,0.713045086883225
2944,0.685842027681395
2946,0.444760932317663
2947,0.0197153957539483
2948,0.664883852601715
2952,0.175987541790147
2953,0.284003643513827
2954,0.121303645015905
2955,0.525254531578553
2960,0.0602480835552816
2961,0.24090680561518
2962,0.265131853669266
2964,0.283703227338039
2966,0.0262587687651829
2972,0.6997803299752
2978,0.554384588228751
2995,0.0652649729750887
2999,0.355312397152835
3005,0.278484326395899
3006,0.0791129925996659
3011,0.670337631604512
3014,0.133306548937887
3022,0.551797248843666
3023,0.539804404549742
3042,0.0225458620617226
3043,0.511082636248868
3045,0.551797248843666
3047,0.36604398126176
3050,0.634038704666764
3058,0.419894999867361
3059,0.70035713529803
3063,0.686507836289825
3068,0.625589877266852
3071,0.437351875284162
3078,0.708942447296744
3081,0.0673403728436796
3084,0.643225796283499
3085,0.254500757788954
3087,0.685842027681395
3089,0.308522146266821
3093,0.391009112068194
3098,0.680391068438027
3101,0.574014327316902
3110,0.417394412246258
3114,0.696800684886503
3121,0.417394412246258
3122,0.330127748026949
3125,0.271293603681559
3128,0.693171789388149
3131,0.609188041599341
3132,0.393531163782498
3151,0.11441610795054
3153,0.682039857532546
3155,0.717290847742588
3156,0.0623594327686169
3160,0.338648853199201
3161,0.208078993378648
3163,0.527140874698365
3170,0.649024552590872
3175,0.432112656441507
3176,0.411453397485696
3192,0.0244800334212756
3194,0.511082636248868
3201,0.206699708045868
3205,0.561456984515282
3208,0.673403476459358
3209,0.0598176751291365
3215,0.687902361401446
3216,0.0439153733444774
3222,0.272115143433704
3223,0.50411850463881
3227,0.415929397302875
3235,0.174435883412553
3236,0.359399662256386
3250,0.28894182916096
3254,0.0324269313244075
3257,0.507512875837909
3258,0.516141150247148
3267,0.137017302205735
3271,0.0197153957539483
3273,0.467309854177039
3274,0.0822254903637001
3278,0.698602214929837
3290,0.330127748026949
3297,0.0486814978741664
3305,0.419894999867361
3313,0.561456984515282
3315,0.685125863352442
3320,0.0223809685015313
3321,0.0223809685015313
3322,0.353051086469863
3325,0.661282538218947
3334,0.45553750560118
3337,0.383107083047158
3344,0.682039857532546
3348,0.250929413144292
3351,0.139256709482549
3355,0.64385044558631
3356,0.64922644507285
3358,0.109950591177652
3368,0.144665419713811
3369,0.453294535502994
3372,0.0225085854947603
3374,0.135137887659415
3382,0.445466995383204
3387,0.0192293555629273
3390,0.675533858111475
3391,0.0920216729557581
3394,0.214207714665778
3400,0.372261723177814
3404,0.473160538694267
3407,0.708942447296744
3412,0.502991296153243
3416,0.0197153957539483
3417,0.664883852601715
3420,0.102491626819861
3421,0.102491626819861
3424,0.0225458620617226
3426,0.72591823966931
3429,0.168285608321235
3430,0.419894999867361
3431,0.274334431463785
3435,0.657288152437139
3438,0.342940039502667
3447,0.0233143593312132
3451,0.121391003878574
3453,0.118412723184819
3454,0.394592523374254
3456,0.284349451860102
3458,0.268681686485352
3464,0.0427161398079576
3465,0.351427020953166
3472,0.330892005221935
3477,0.141034766505402
3479,0.308522146266821
3484,0.235473608856081
3486,0.419894999867361
3487,0.416133440695196
3489,0.281158570330414
3492,0.673403476459358
3493,0.672210098817891
3508,0.308315752158377
3509,0.20913952039372
3510,0.123830241471062
3512,0.0647051511249278
3513,0.434769098835343
3515,0.218271758912915
3522,0.134651690899051
3523,0.0723629847716178
3526,0.20418491238436
3529,0.0257984207704993
3542,0.639860451757411
3544,0.643225796283499
3551,0.72591823966931
3553,0.661282538218947
3554,0.685125863352442
3555,0.641663730490468
3565,0.455074082585474
3566,0.664683006420511
3567,0.498045963108687
3568,0.709419643822186
3579,0.43522052548605
3580,0.500845340386202
3581,0.35410351213285
3586,0.36865014088855
3599,0.0723629847716178
3602,0.203755596683046
3603,0.445556414836537
3605,0.0935445230787917
3607,0.199250492465968
3610,0.334403821367105
3615,0.720607955487153
3616,0.72591823966931
3617,0.39411368309368
3623,0.660819346453679
3626,0.432074212417147
3627,0.168324373125997
3629,0.431352416797641
3632,0.718006493903324
3639,0.156014919418645
3642,0.243151422618687
3643,0.165821103631022
3645,0.685667651621736
3648,0.0797363006885179
3649,0.70035713529803
3653,0.213346421033919
3658,0.0780094436841729
3659,0.145654996832161
3665,0.345860659615829
3673,0.432074212417147
3677,0.18101413893588
3679,0.165821103631022
3681,0.18101413893588
3686,0.719978351681874
3695,0.548484235443369
3698,0.33192532358965
3702,0.35894046959789
3709,0.225457665186533
3710,0.664883852601715
3720,0.53813533231313
3722,0.0714523170709879
3724,0.254831646403332
3726,0.281687339328741
3727,0.145225409280569
3728,0.676235156288198
3730,0.328629820311965
3735,0.196916030255951
3749,0.0266172681565104
3750,0.350984155121072
3754,0.109869822038842
3757,0.417394412246258
3760,0.664883852601715
3761,0.173387986398823
3766,0.128929664330552
3771,0.417394412246258
3773,0.0262587687651829
3781,0.511082636248868
3785,0.642642929215244
3787,0.7048764069792
3788,0.685253489109499
3792,0.407935225291777
3797,0.220444254685781
3798,0.393981018552088
3804,0.350984155121072
3811,0.64230743889709
3818,0.643225796283499
3819,0.383372515386995
3822,0.337453956323884
3827,0.664883852601715
3829,0.124271704254561
3835,0.661282538218947
3836,0.607289975923151
3838,0.18101413893588
3840,0.0797363006885179
3843,0.216821333714791
3844,0.637968628482344
3847,0.517461903330264
3852,0.453294535502994
3859,0.0366167712936652
3860,0.461199903251946
3863,0.304606216434983
3864,0.0363223590627837
3866,0.310649569442841
3870,0.686507836289825
3873,0.330127748026949
3874,0.0381060102438927
3881,0.419894999867361
3888,0.403327797563749
3896,0.544490403784254
3902,0.38878676350448
3903,0.106820143639305
3906,0.33192532358965
3908,0.248212155017953
3909,0.398304920503558
3911,0.694976143759603
3914,0.103025340578442
3915,0.643225796283499
3919,0.675533858111475
3920,0.447869126368573
3923,0.418232647143044
3924,0.265501309199425
3927,0.48400888520758
3930,0.711714663695122
3936,0.364296543580653
3938,0.0379497619071462
3941,0.112671081469674
3948,0.160135679700436
3949,0.294408106740264
3955,0.558686417107555
3958,0.225457665186533
3959,0.290686986173566
3962,0.0995976898656561
3966,0.383142266250016
3967,0.205967842020815
3974,0.467217068495155
3977,0.473160538694267
3978,0.666690067718471
3981,0.647491728583602
3984,0.0723629847716178
3985,0.0723629847716178
3987,0.0179210606551732
3992,0.641663730490468
3993,0.511082636248868
3998,0.685842027681395
4007,0.336810128497928
4008,0.492140835250864
4011,0.393531163782498
4013,0.64230743889709
4014,0.511082636248868
4015,0.0359631688487458
4019,0.671113465555979
4027,0.288699520650594
4028,0.354080807679491
4031,0.307083014106108
4040,0.502991296153243
4041,0.670337631604512
4042,0.630788047108858
4043,0.0377488673867498
4047,0.109869822038842
4053,0.212213031925808
4054,0.0379497619071462
4055,0.0729571925279795
4056,0.382267411908182
4063,0.522946927288379
4066,0.47244302990036
4070,0.4201480094176
4073,0.597830082452217
4074,0.135137887659415
4075,0.321907564603563
4082,0.0389476293968082
4084,0.227772491446909
4091,0.502991296153243
4094,0.206699708045868
4095,0.160519899963425
4096,0.64230743889709
4098,0.124271704254561
4101,0.298362977986483
4103,0.458453597403739
4104,0.164596398297665
4107,0.111006772631247
4110,0.682543123989007
4114,0.162162676326593
4117,0.185439919990589
4118,0.156014919418645
4121,0.499970873352952
4126,0.698152903593971
4128,0.0313122094465057
4137,0.389172683077219
4138,0.347375023776475
4147,0.656512498244739
4152,0.50411850463881
4155,0.185439919990589
4156,0.511082636248868
4157,0.155031325719651
4163,0.709419643822186
4167,0.340791781824736
4171,0.655922722891248
4172,0.511169121950294
4179,0.709419643822186
4183,0.544433886125054
4186,0.227772491446909
4189,0.144665419713811
4190,0.641248824619266
4193,0.0377488673867498
4196,0.580393049947578
4200,0.0266172681565104
4211,0.664883852601715
4214,0.50411850463881
4218,0.330582095293125
4220,0.403950551118383
4221,0.0652649729750887
4223,0.532015807731929
4229,0.471749321279516
4230,0.27022264142149
4232,0.249978300190598
4239,0.0513600827626298
4241,0.00747289388579413
4244,0.248212155017953
4246,0.0262587687651829
4248,0.182284714606478
4251,0.308522146266821
4252,0.577677487602285
4254,0.712569353003651
4257,0.0513600827626298
4260,0.278484326395899
4261,0.718022866316432
4264,0.251946817286029
4266,0.445101222177383
4270,0.140478030744372
4277,0.0907404678390602
4278,0.0897165668968939
4285,0.158931782849177
4288,0.708942447296744
4289,0.664483406817334
4293,0.419894999867361
4296,0.102491626819861
4300,0.116807029911637
4301,0.425612872490679
4304,0.464354932155634
4313,0.302245973646774
4314,0.361347647909966
4318,0.664683006420511
4323,0.198443282269055
4326,0.710121671593476
4327,0.643225796283499
4333,0.256769509598777
4337,0.175987541790147
4345,0.286080675837046
4346,0.36535971722469
4348,0.150202527324588
4350,0.144665419713811
4352,0.685842027681395
4353,0.515592271266431
4355,0.374913742906067
4361,0.283672254544778
4362,0.419894999867361
4367,0.64922644507285
4375,0.0598176751291365
4377,0.436143962303573
4384,0.64922644507285
4386,0.130126098087893
4394,0.102491626819861
4395,0.468165956211864
4402,0.353300038341066
4405,0.419894999867361
4408,0.678664854724806
4412,0.229496380783542
4414,0.109119287332829
4419,0.681167070327541
4421,0.646389016364762
4425,0.423314924933687
4427,0.72591823966931
4428,0.254500757788954
4438,0.427818243298856
4439,0.0743662414257798
4445,0.410658576697443
4447,0.279978861913058
4448,0.0480862113474792
4450,0.417394412246258
4452,0.548451777369084
4455,0.205967842020815
4457,0.378764695957998
4458,0.0262587687651829
4465,0.694002183468551
4473,0.356100741452044
4474,0.388268068288629
4478,0.708942447296744
4489,0.052918795961017
4492,0.359810854816763
4493,0.394839215553355
4496,0.0266172681565104
4499,0.673403476459358
4502,0.404613405837897
4504,0.718022866316432
4511,0.498045963108687
4518,0.0140342707449196
4521,0.298901610190638
4524,0.694002183468551
4525,0.500845340386202
4527,0.682564548962799
4529,0.64385044558631
4531,0.361244712082459
4534,0.0723401505350378
4537,0.657288152437139
4544,0.219434180902198
4545,0.0897165668968939
4550,0.279997232680104
4556,0.23686735711573
4559,0.185439919990589
4562,0.281687339328741
4563,0.188724548840101
4567,0.215751734845833
4568,0.672170647374445
4571,0.515098213529649
4573,0.156926230946787
4575,0.412837961657731
4576,0.330751236924878
4579,0.411778515618211
4581,0.678664854724806
4586,0.682564548962799
4590,0.493151094497046
4591,0.708190337420883
4593,0.0742757524899238
4594,0.0587238023435894
4595,0.143335260465524
4602,0.268002412717177
4606,0.23884698866742
4618,0.67457337745982
4619,0.359327660115598
4633,0.698602214929837
4635,0.575430954348713
4636,0.688321783459532
4640,0.638290562951551
4642,0.64922644507285
4644,0.651747988466754
4645,0.64922644507285
4647,0.64385044558631
4649,0.511082636248868
4655,0.711714663695122
4658,0.330127748026949
4659,0.350967626038966
4668,0.24090680561518
